id,name,streetAddress,postalAddress,email,addressHeadOffice,tel,cell,fax,businessType,registeredNum,vatNum,Contact Person,registeredName,commencementDate,statusId,comment
669,The Terrain Restaurant,Rooihuiskraal Historical Terrain  Rooihuiskraal Rd  ,P.O. Box 11577  Wierda Park South,,,012-6616157,,,REST,,,,Cheung Fat Investements c.c.                      ,,0,
1284,The Windmill Restaurant,1 Jan Smuts Avenue  Meurhof  Hartbeespoort,P.O. Box 17962  Pretoria North,the-windmill@mweb.co.za,,012-259 0955,,,REST,,,,,3/24/09,2,
1255,Theo's Kitchen,280 Cradock Str  Cradock Centre  Lyttelton   Centurion,As physical,,,012-6643033/5351,,,SNACK,,,,,,2,
1302,Thirst Pub Grill,Cnr Silikaats & Graaf Reinet  Faerie Glen,Suite 322  Private Bag X 61  Menlo Park,Thirst@polka.co.za,,012-9913261,,866485073,REST,,,,Hatter Catering                                   ,10/1/09,2,
722,Thunder Ridge Spur,Cnr Hendrik Verwoerd & Rooihuiskraal Rd  ,P.O. Box 812  Wierda Park  0147,,,6569002,,,-1,,,,Interactive Trading                               ,4/30/03,2,
1395,Thunder Ridge Spur,Cnr Rooihuiskraal Rd & Basson Str,P.O. Box 812  Wierda Park,thunderridgespur@mynet.co.za,,012-653 9003/4,,012-653 9001,REST,,,,Interactive Trading 626                           ,11/24/09,2,
1432,Thunder Valley Spur,Shop 54 Woodlands Boulevard  Cnr Garsfontein & De Villa Bois Marieul  Garsfotnein,P.O. Box 12905  Hatfield  0028  ,Pietersk@lantic.net,,012-997 5808,,012-997 4512,REST,,,,Binonamix Pty Ltd                                 ,3/1/10,2,
876,Tico Tico Rest,115 Thabo Mbeki Drive  Rustenburg  0299,As above,,,014-5924631,,,REST,,,,,10/1/05,2,
1219,Times Cafe,Shop N6 Newlands Shopping Centre  Cnr Lois & Dely Rd,P.O. Box 141  Newlands  0049  ,timescafe@worldonline.co.za,,"3,489,898",,,REST,,,,,6/1/08,2,
761,Tip Top Confectioners ,440 Church Str   Pta West  ,P.O. Box 1425  Pretoria,,,3270189,,,OTHER,,,,,,2,
1037,Tip Top Take Away,461 Geritt Maritz Str  Pta North  0116,,,,"5,654,539",,,SNACK,,,,,1/1/76,2,
1169,Tirisano Food Services And Support,226 Prinsloo Str  Ground Floor,P.O. Box 302  Jukskei  2153,solutions@resedisolutions.co.za,,"3,227,720",,,REST,,,,,7/1/07,2,
494,Titty's Bar Lounge,250 Tangerine Str  Laudium  0037,P.O.Box 13160  Laudium  0037,,,012-3743972,,,-1,,,,,1/1/93,2,
1396,Tivoli,Shop 14  Wapadrand Centre,P.O. Box 66223  Woodhill,,,012-807 5986,"729,238,400",,-1,,,,Limnos Foods Trading                              ,7/1/09,2,
1397,Tom Dick & Harry,"Shop 13, Winmore Village  Wingate Park  Moreletta Park  0181",As above,,,,,,FISH,,,,TD & H Fast Foods cc                              ,10/1/09,2,
495,toni Caffe,Cnr Lois Ave  Menly Park Shopping Centre,As above,,,012-3681946,,,CAFE,,,,,11/30/00,2,
1175,Tony's Cafe,Shop 9 Nedbank Plaza  Vermeulen Str  Arcadia,P.O. Box 6575  Pretoria  0001,,,"3,236,284",,,CAFE,,,,,3/1/08,2,
496,Tony's Restaurant Brits,80 Hendrik Verwoerd Drive  Brits  0250,P.O.Box 23030  Gezina  0031,,,012-3352899,,,REST,,,,,1/1/01,2,
497,Tony's Restaurant Pta,144 Prinsloo Str  Pta,,,,012-3261230,,,REST,,,,,,2,
1502,Tony's Seafood & Grill,Glen Gables   Lynnwood Rd  Lynwood  ,,amy102@vodamail,,012-348 8857,,,REST,,,,,3/1/11,2,
1128,Tony's Take Aways,733 President Steyn Str  Pta North,P.O. Box 845  Silverton  0127,,,,,,SNACK,,,,,9/1/07,2,
1124,Toppers Pizza,Geelhoutpark winkelsentrum Nr 8  Mamkalaan  Rtb,,,,014-5922642,,,REST,,,,,1/31/07,2,
707,Toronto Spur,Cnr Rubenstein & Garsfontein Rd  Moreletta Park,,Ptvr@mweb.co.za,,012-9930180,,,REST,,,,CK2000/059967/23                                  ,12/1/02,2,
498,Toula's Taverna Menlyn,Menlyn Park Centre  Atterbury Rd  Menlo Park  Pta,P.O.Box 16519  Lyttelton   0140,colossus@iafrica.com,Cnr Gordon & Partners  Byron Place  Schubart Str  Pta,012-3681444,,,REST,,,,,4/1/01,0,
499,Trade Busters 1131 cc,Cnr Hans Strydom & Watermeyer Str,P.O.Box 12400  Witbank  1035,,,013-6924578,,,-1,,,,,4/1/01,2,
500,Trade Select,254 Tangerine Str  Laudium  0037,P.O.Box 13498  Laudium,,,012-3741873,,,CAFE,,,,,,2,
1230,Trademarx Modern Cafe,Cnr Lynnwood & Kirkness,P.O. Box 12723  Queenswood  Pretoria  0121,info@trademarx.co.za,,"3,445,000",,"3,445,001",-1,,,,,,2,
1579,Tranna Indian Restaurant Silver Lakes,Hazeldean Retail  Cnr Lynnwood & Suilverlakes Rd  Pretoria,,tranna.adil@gmail.com,,012-809 0569,,,REST,,,,Tranna cc                                         ,1/1/12,2,
1398,Tranna North Indian Restaurant,Lavender Rd  Wonderboom   Pretoria,,,,012-809 0569/1952,,012-543 0837,RH,,,,,10/23/08,2,
501,Trattoria Nardi,Barkley Str  Shopping Centre  Leyds Str,,,,012-3418283,,,REST,,,,,1/1/93,2,
917,Trianon Take Away,Shop No 30A  Cnr Hamilton & Chruch Street   Sancardia Centre  Arcadia,,,,012-326 3086,,,CAFE,,,,,1/1/06,2,Now Mr Bellys
502,Trios Supermartket,110 Jan Coetzee Str,P.O.Box 845   Silverton  0127,,,012-8002453,,,OTHER,,,,,1/1/03,2,
503,Tri-Shack T/Away,Cnr Struben 7 Van Der Walt Str  Pta,,,,012-3234280,,,REST,,,,,10/1/01,2,
1108,Trust Cafe,,P.O. Box 12633  Leraatsfontein,,,013-6927063,,,CAFE,,,,,,2,
504,Tsheaofatso FF cc,Shop 27 Kopamong Centre  Hammanskraal,P.O.Box 72  Monakato,,,012-7110301,,,-1,,,,,12/1/00,2,
1428,Tucson Spur,Cornwall View  Cnr Piering & Boeing  Elardus Park,Suite #8887  Private Bag X32  Kempton Park  1619,tucsonspur@yahoo.com,,012-345 6584,,0866 5454 27,REST,,,,Enantitex (Pty) Ltd                               ,5/1/10,2,
877,Tulsa Spur,Shoop 17 Saveways Cresent Cntr  Swartbos & President Ave  Witbank,Suite 73  Postnet X7260  Witbank  1035,tulsaspur@atlantic.net,,013-6902619,,,REST,,,,Siklver Creek Rest                                ,8/26/05,2,
505,Tumblers Restaurant & T/Away,Shop 9 271 Schoeman Str  Sanlam Plaza West  Pta,P.O.Box 52781  Wierda Park  0149,,,012-3202000,,,REST,,,,Krishnis Catering Enterprises                     ,1/9/04,2,
506,Tuscan BBQ Groenkloof,78 George Storrar Dr  Groenkloof  Pta,P.O.Box 2094  Groenkloof  0027,,,012-4601238,,,REST,,,,,5/1/98,2,
1171,Tuttipasta & Pizza,585 Rossouw Str  Die Wilgers,,,,"8,074,503",,,REST,,,,,,2,
1306,Tweefontein Recreation & Golf Club,Xstrata Coal  Tweefontein Complex,"P.O. Box 170,  Coalville  1033",tgc@tweefonteingolfclub.co.za,,012-686 9660,,013-686 9660,REST,,,,,11/1/09,2,
944,Twinz Doringkloof,Doringkloof Mall  Lupin Str  Doringkloof,P.O. Box 588  Whiteriver  1240,twinzburger@mweb.co.za,,"6,675,855",,013-7412981,FISH,,,,,,2,
1010,Two way W/salers,202 Boom Str,P.O. Box 46051  Belle Ombre,,,3211571,,,CAFE,,,,,11/1/02,2,
1227,Ukweza Holdilngs (Pty) Ltd,249 Bassden Ave  Crystal Park One  Lyttelton  0140,P.O. Box 16882  Lyttelton  0140,eklein@ukweza.co.za,,6440676,,6442673,OTHER,,,,,1/1/93,2,Old name is Unique Catering
879,Umfula One Stop,Pretoria/rustenburg Rd  Hartbeespoort,P.O. Box 32  Hartbeespoort,,,2531275,,,REST,,,,Pitan Projects (Pty) Ltd                          ,8/1/01,2,
1002,Uncle Boogies,260 Toop Str  Waltloo,P.O. Box 814  Montana Park,,,8036339,,,OTHER,,,,,2/1/02,2,
1148,Uncle Faouzi Mediteranean Foods,1102 Burnett Str  Hatfield,P.O. Box 13758  Hatfield  0028,,,"3,462,030",,"3,461,620",SNACK,,,,,3/1/07,2,
507,Uncle George Cafe,19759 Block D   Mamelodi westr  0722,As above,,,012-8054781,,,CAFE,,,,,1/1/98,2,
1467,Uncle Johnny's Cafe,374 Schoeman Street,,,,,,,REST,,,,,,2,
508,Uncle Nuts B/Lounge,1403 Unit 16  Ga-Rankuwa   0208,P.O.Box 146  Ga-rankuwa  0208,,,012-7033572,,,OTHER,,,,Site 403 Properties                               ,12/1/98,2,
967,Union Take Aways,24 Bloed Street  Pretoria,,,,,,,SNACK,,,,,8/1/08,2,See BBC Labour Borkers
1226,Unique Catering,,,,,,,,-1,,,,,,-1,see Ukweza Holdings
969,Universal Caterers,12 Galena   helderkruin  1725,P.O. Box 22148  Helderkruin  1733,info@universalcaterers.co.za,,011-675 2021/2,,011-675 2255,OTHER,2006/66705/23,4760229122,,,6/1/06,2,
880,Van Der Stel Wine & Malt Cntr,"146 Church Str,  pta Central",As above,,,3263456,,,REST,,,,,4/1/96,0,
881,Van Riebeeck S/Market,11 Hendrik Verwoerd Ave  Brits  0250,P.O. Box 1342  Brits  0250,,,2523686,,,-1,,,,Leao Business Holdings cc                         ,11/21/95,2,
710,Van Wouw Coffee Shop,220 Vermeulen Str  Pretoria,,,,012-3037548,,,OTHER,,,,,1/5/04,2,
1078,Van Zyl's Cafe,8 Angvick Rd  Valhalla  Pretoria,P.O. Box 845  Silverton  0127,,,6514436,,,OTHER,,,,,,-1,
882,Van Zyl's Kitchen,No 8 Fergus Rd  Shop no 7  Valhalla,P.O. Box 845  Silverton  0127,,,,,,CAFE,,,,,7/1/05,2,
509,Varsity Bakery,293 Lynnwood Rd  Menlo Park   0081,P.O. Box 12000  Maroelana  0161,varsitybakery@yahoo.com,,012-3620368,,012-3620354,SNACK,,,,,1/1/00,2,
950,Vetkoek Corner,Cnr Stead/Soutpansberg Rd,,,,,,,SNACK,,,,,9/1/05,2,
1399,Vetkoek Delight,Northdale Shopping Centre  Brits Rd  Ninapark,P.O. Box 93867  Boordfontein  0201,,,,,,-1,,,,,3/25/10,2,
510,Vetkoek For Africa,Cnr Dykor & Trans Rd  Silverton,,,,012-8043287,,,SNACK,,,,,7/1/01,1,
511,Vetkoek Koning,1 Hendrik Verwoerd Str  Brits,,,,012-2525784,,,CAFE,,,,,1/1/01,2,
1305,Vetkoek Maleis,Cnr Botha & Lupin Ave  Shop 76  Doringkloofmall  Centurion,,,,012-667 5700,,,SNACK,,,,,9/1/09,2,
512,Vetkoek Maleis Faerie Glen,Faeriedale Shop 20  Cliffondale,P.O.Box 1957  Faerie Glen  0043,,,012-9917173,,,SNACK,,,,,6/1/01,2,
1505,Vetkoek Maleis Hatfield,Cnr Duncan & Burnett  Hatfield,Posbus 40  derdepoortpark  0035,monachevanrij@gmail.com,,012-430 3119,"828,247,175",,SNACK,,,,,8/1/11,2,
513,Vetkoek Maleis Voortrekker,859 Voortrekker Rd  Wonderboom South,P.O.Box 40  Derdepoort Park,,1073 Michael Brink Str  Villieria,012-3336063,,,SNACK,,,,Wese Rij cc                                       ,6/19/01,2,
608,Vetkoek Maleis-V/D Hoff,601A Van Der Hoff Str  Pta Gardens,P.O.Box 54569  Wierda Park  0149,,Van Rijn Industries cc  P.O.Box 40  Derdepoort  0035,012-3770820,83324150,,SNACK,,,,,8/10/04,2,
1038,Vetkoek Sports Bar,Cnr Buckle & Pretoria Str  ,,,,"8,049,012",,,REST,,,,,4/1/02,2,
1083,Via Venetto Coffee Bar,Biblio Plaza   Rustenburg  Shop No 4,P.O. Box 2055  Rustenburg  0300,,,014-594 1028,,,OTHER,,,,,3/1/07,2,
654,Villa Avanti,Block L   Boardwalk Lakeside  Faerie Glen  0040,,,,012-9916126,,012-9916126,REST,,,,Emalini Enterprises 113                           ,4/1/04,2,
514,Villa Italia Menlyn,Glen Galleries Bldg  Cnr Lois & Glen Manor   Menlyn,,,,012-3652290/1,,012-3652292,REST,,,,Flagprop Two Pty Ltd                              ,10/28/98,2,
515,Villa Paolo,Cnr Milner & Long Str  Waterkloof,P.O.Box 95836  Waterkloof Pta  0145,,,012-4601202,,,CAFE,,,,,,2,
516,Villa Paradiso,R514   Hartebeespoort,,,,012-2531848,,,FUNC,,,,,1/1/03,2,
1266,Village View (Pty) Ltd,Shop 76A  New Muckleneuk  Brooklyn Mall  Pretoria,P.O. Box 2659  Edenvale  1610,Daryn.cheketri@boostjuice.co.za,,011-3724681,,114520937,SNACK,,,,,12/1/08,2,
883,Villieria Vegetable Market,"454 30th Ave  Villieria,  0186",,,,"3,337,725",,,CAFE,,,,,,-1,
1105,Vim S/Market & Bakery,521 Lavender Rd  Wonderboom,P.O. Box 719   Montana Park,,,"5,620,020",,"5,620,020",CAFE,,,,,7/1/07,2,
942,Vinstra Cafe,Vinstra Rd 10  Valhalla,P.O. Box 845  Silverton  0127,,,,,,CAFE,,,,,,2,
757,Viva Tuckshop,see Station Hyper Chicken,,,,,,,-1,,,,,,-1,
1040,Vivaldis Koffiewinkel Brits,Van Velden Str NO 19  Pick & Pay Centre  Brits,P.O. Box 414  Brits,,,"2,521,789",,"2,577,602",CAFE,,,,Safari Koffie                                     ,9/1/06,2,
517,Wad Restauratn & T/Aways,Constantia Bld  291 Andries Str  Pta,P.O.Box 72291  Postnet   Pta,,,,,,REST,,,,,1/1/04,2,New name w.e.f. 01/01/09 is Gaofa Take Away
518,Wakita Spur,Shop 30 Kolonnade Centre  Zambesi Dr  Montana,P.O.Box 3304  Montana Park  0159,,,866671935,,012-5482508,REST,,,,Bubuca Rest Pty Ltd                               ,7/28/05,2,
519,Wall Steet Coffee Shop,115 Paul Kruger Str  Pta,As above,,,012-3344009,,,OTHER,,,,,11/1/02,2,
520,Weskus Kombuis,Cnr Zambesi & Visvanger   Montana,P.O.Box 2242  Montana Park  0159,,,012-5487388,,012-5481259,REST,,,,,10/1/01,2,
1270,Whazani Food Service,1 Buitekant Road  Pta West,P.O. Box 691  Pretoria  0001,,,012-318 9721,,865244256,OTHER,,,,,9/1/09,2,
521,Whipple Tree Junction,Cnr Lynnwood Rd & Dudley Str  Shere,P.O.Box 286   Halfway House  1685,,,011-7021882,,,REST,,,,,1/1/00,2,
1074,Whispering Oaks,94 Oak Ave  Cullinan  1000,P.O. Box 379  Cullinan  1000,,,"7,342,496",,"7,342,496",REST,,,,,,2,
884,White Water Spur,Die Handelpos Cntr  Cnr Pretoria Main & Beethoven Str  Hartbeespoort,Dunwoodie Ave 1213  Waverley  Pta  0186,spur@hartiesonlilne.co.za,,012-2590353,,"865,055,473",REST,,,,Silvex 569                                        ,10/1/03,2,
1137,Wierdapark Food Zone,Stop & Shop Centre  Hendrik Str  Wierdapark,P.O. Box 26802  eastrand  1462,,,"6,530,367",,,SNACK,,,,,3/1/07,2,
1096,Wiesenhof Coffee's Rustenburg,"Safari Cntr, Shop 14  Arend Road",Postnet Suite 4930  P/Bag X82323  Rustenburg  0300,ankemarkgraaff@gmail.com,,014-533 1167,832984651,014-533 1569,OTHER,,,,,4/1/07,2,
655,Wiesenhof Curamed,571 Johannes Str,Postnet 430  Private Bage X10  Elardus Park 0047,,,012-3674044,,,OTHER,,,,Ocean side Trading 28cc                           ,3/1/04,2,
522,Wiesenhof Eldoraigne,Shop 23   Eldoraigne Village Shopping Centre  Saxby Ave,Postnet Suite 126  Private Bag X 4  Wierda Park   0149,,,012-6544159,,,REST,,,,,3/1/01,2,
885,Wiesenhof gift Acres,Lynnwood Rd,P.O. Box 26802  eastrand  1462,,,3653449,,,REST,,,,,5/1/05,2,
1172,Wiesenhof Irene Mall,Cnr. Nelllmapius & Van Ryneveld,P.O. Box 60088  Pierre Van Ryneveld,wiesenhof.irene@gmail.com,,"6,623,925",,,REST,,,,Miabru 2                                          ,4/1/08,0,
1241,Wiesenhof Muelmed,577 Pretorius Str  Sunnyside  ,P.O. Box 70100  Die Wilgers,sequeira@vodamail.co.za,,,,865378511,REST,,,,Fouras Coffees cc                                 ,10/1/08,2,
1039,Wiesenhof Net Cafe,Cnr Clifton & Cantonments  Lyttelton  centurion,P.O. Box 33362  Glenstantia  0010,,,"6,778,149",,,REST,,,,,5/1/02,2,
1511,Wiesenhof Rustenburg,229 Beyers Naude Drive  Rustenburg,P.O. Box 21352  Protea Park  0305,wiesenhofrustenburg@gmail.com,,,,"867,299,445",REST,,,,Quatro Amicos                                     ,6/10/11,2,
1191,Wiesenhof Silver Lakes,Makro  Hans Strydom  Silver Lakes,P.O. Box70100  Die Wilgers,sequeira@vodamail.co.za,,,,,REST,,,,Fourus Coffees cc                                 ,11/1/07,2,
1190,Wiesenhof Wilgers,Wilgers Hospital  Cnr Dennaboom & Lynnwood Rd  ,P.O. Box 70100  Die Wilgers,sequira@vodamail.co.za,,829251137,,,REST,,,,RDN Coffee Shop cc                                ,1/1/05,2,
1400,Wiesenhoff Kloof,511 Jochamus Str  Erasmusklof X 3,P.O. Box 2348  Montana Park  0159,amenemhet@mweb.co.za,,,,012-548 1993,OTHER,,,,,11/1/08,2,
1142,Wild Bean BP Hazelwood,Cnr Dely & 18th Str  Hazelwood  Pretoria,"P.O. Box 253,  Monument Park  0105",,,"4,606,218",,"4,601,766",OTHER,,,,Mustang Sevice Station cc(2002/063940/23)         ,,-1,
769,Wilde Bean - Oilgro - Old Farm Rd,Cnr Old Farm Rd & Hans Strydom Drive  ,Private Bag X16   Weltevredenpark,,,"9,915,011",,,CAFE,,,,,1/1/99,2,
1158,Wilde Hawk Spur,Shop 70  Irene Village Mall  Cnr Pierre Van Ryneveld & Nelmapius  Irene,P.O. Box 50924  Karenpark,wildhawk@telkomsa.net,,"6,624,050",,"6,621,549",REST,,,,Caujac Trading                                    ,11/1/07,2,
523,Wimpy,Plaza Van Heerden  Van Velden Str  Brits,P.O.Box 3139  Brits  0250,,,012-2521321,,,REST,,,,,6/1/83,2,
731,Wimpy - Gezina,"Gezina Galleries  Michael Brink Str,  Gezina",,,,012-3352858,,,-1,,,,Elvar Investments cc                              ,,2,
612,Wimpy Brooklyn Square,Bronkhors Street  Brooklyn,P.O.Box 433  P/Bag X4  Menlo Park  0102,,,012-4602951,,,REST,,,,Breakeven 1407cc                                  ,7/1/04,2,
524,Wimpy Centurion Lake,Shop 102  Centurion Lake Shopping Centre  Heuwel Str  Centurion,P.O.Box 7347  Centurion  0046,cpskeen@mweb.co.za,,012-6631847,,,REST,,,,Delfin Investments                                ,3/1/01,2,
708,Wimpy Centurion Mall,Shop 308 Centurion Mall  Heuwel Str  Centurion,,wimpycenturion@telkomsa.net,,012-6638577,,,REST,,,,Emerald Eagle Trading (Pty) Ltd                   ,9/1/04,2,
525,Wimpy Cornwall,Cnr Boeing & Piering Str  Cornwall View Centre,P.O.Box 66083  Highveld X7  Centurion  0169,,,012-3455321,,,REST,,,,Tropical Eden Trading 134 cc                      ,9/1/03,2,
902,Wimpy Cullinan,Oak Str and Main Road,P.O. Box 75906  Lynwoodrif  0040,v.plug@absamail.co.za,,,,8039795,REST,,,,,3/1/06,2,
526,Wimpy Glenfair,Cnr Daventry & Lynnwood Rd,P.O. Box 39615  Moreletapark,christa570@cinet.co.za,,012-3483805,,,REST,,,,Marketpro Traders                                 ,11/22/99,2,
527,Wimpy Glenvillage,Cnr Hans Strydom & Olympus Rd,Private Bag X 5005  Stellenbosch,,,012-9916263,,012-9916263,REST,,,,Interactive Trading                               ,11/22/02,2,
1222,Wimpy Hallmark,226 Vermeulen Str  Hallmark Building Shop 17  ,P.O. Box 10029  Centurion  0046,wimpyhm@mweb.co.za,,3238228,,866729699,REST,,,,Belrex 445 cc                                     ,7/1/05,2,
528,Wimpy Hartbeespoort,9 Marais Cnr Scott  Schoemansville,P.O.Box 1649   Hartbeespoort,,,012-2530995,,,REST,,,,,12/4/00,2,
1301,Wimpy Hatfield,1122 Burnett Str  Hatfield Plaza,P.O. Box 11264  Queenswood  0121,wimpyhatfield@telkomsa.net,,012-3625849,,012-3627421,REST,,,,Kalm J Restaurant cc                              ,5/1/08,2,
529,Wimpy Highveld,Cnr John Vorster & Logan Ave  Highveld X12,P.O.Box 66068  ,,,012-6653110,,,REST,,,,Centurion Catering & Entertainment Pty Ltd        ,12/1/99,2,
530,Wimpy Highveld Drive Thru,Cnr John Vorster & Logan Ave  Highveld X12  Centurion,P.O.Box 66083  Highveld  0165,,,012-6653110,,,REST,,,,Dacrest cc                                        ,3/1/02,2,
1170,Wimpy Irene Mall,Shop 810  Irene Village Mall,P.O. Box 7347  Centurion  0046,wimpyirenemall@telkomsa.net,,"6,624,080",,"6,624,457",REST,,,,Bay Berry Trading                                 ,11/18/07,2,
531,Wimpy Jean Ave,240 Jean Ave  Lyttelton,P.O.Box 287  Postnet X 4  Menlo Park,,,012-6642633,,012-6642833,REST,,,,Trade Avail 301                                   ,1/29/02,2,
532,Wimpy Klipfontein,Watremeyer Str,P.O.Box 12266  Leraatsfontein  1038,,,012-6974051,,,REST,,,,N4 Fast Food cc                                   ,,2,
533,Wimpy Laudium,280 Tangerine Str  Laudium,P.O.Box 1496  Wandsbeck  Durban  3631,,Shop 2253  Sparks Rd  Overport  Durban,012-3741122,,012-3467799,REST,,,,Africa One Trust                                  ,11/30/99,2,
540,Wimpy Mall @ Reds,Shop 8   Mall @ Reds  Centurion,P.O.Box 397  Wierda Park  0149,,,012-6568865,,012-6568869,-1,,,,Orcom Trading 267                                 ,5/1/03,2,
535,Wimpy Mayville,Mayville Mall   Mayville  Pta,P.O.Box 56725  Arcadia  0007,,,012-3350227,,012-3467799,REST,,,,,12/2/04,2,
536,Wimpy Montana,Zambesi Drive  Kolonnade Centre,P.O.Box 16712  Pta North,,,012-5482550,,,REST,,,,Brits Ondernemings Trust                          ,10/1/95,2,
537,Wimpy Montana Park,Ben Viljoen 251,P.O.Box 896  Montana Park  ,,,012-5483309,,,REST,,,,JJ Delport Danport Projects cc                    ,10/1/00,2,
1541,Wimpy Mooinooi,Cnr Wilkinson & Lonrho  Mooinooi  0325,P.O. Box 268  Mooinooi  0325,angie-dg84@gmail.com,,014-574 3370,,,REST,,,,Euronooi Cater                                    ,,-1,
538,Wimpy Mountain Lake,R512 OBeron Rd,P.O.Box 453  Broederstroom,,,012-2440727,,012-2440727,REST,,,,Palolem Investments                               ,11/1/01,2,
886,Wimpy Pecanwood,Shop 16 & 17   Mountain Lake Shopping Cnte  pecanwood,P.O. Box 453  Broederstroom  0240,,,2440727,,,REST,,,,,7/23/04,2,
1260,Wimpy Platinum Mall Brits,Platinum Mall  Cnr Verwoerd & Crocodile Strs  Brits,P.O. Box 2657   Brits  0250,wimpybrits@infog-a.co.za,P.O. Box 3139  Brits  0250,012-2521321,,012-252 3493,REST,,,,Prellev130cc                                      ,1/1/09,2,
539,Wimpy Pretroius Str,283 Pretorius Str  Pta  0002,As above,,,012-3260714,,012-3248021,SNACK,,,,,12/1/01,2,
567,Wimpy Pta North,251 Ben Viljoen Str  Pta North,P.O. Box 194  Magalieskruin  0150,,,012-5656577,,,SNACK,,,,,11/1/03,2,
1401,Wimpy Quagga,"Shop 23  Cnr Chirch 7 Quagga Str  Quagga Centre  Pta West, 0183",P.O. Box 53  Quagga Post Point  Pta West  0058,wimpyquagga@telkomsa.net,,012-327 2281,,"865,147,623",REST,,,,Sanjeric Food Services                            ,1/1/10,2,
541,Wimpy Rustenburg,Cnr Berg & Van Staden Str  ,Postnet Suite 163  Private Bag X82329  Rustenburg  0300,wimpy215@foods.netralink.co.za,,014-5922728,,,REST,,,,HL Botha cc                                       ,12/2/00,2,
1223,Wimpy Sammy Marks,333 Church Str  Sammy Marks Square,P.O. Box 10029  Centurion  0046,wimpyhm@mweb.co.za,,3286458,,866729699,REST,,,,Schepa 24cc                                       ,10/1/07,2,
542,Wimpy Saveways,Presendent,P.O.Box 12266  Lorantsfontein  1038,,,013-6564371,,,REST,,,,Reglou fast foods cc                              ,1/1/98,2,
1224,Wimpy Silverlakes,Shop 35 Silver Oaks Crossing  Von Backstrom Blvd & Hans Strydom Drive  Willow Acres   0084,P.O. Box 40989  Moreletta Park  0044,ze.swanepeol@gmail.com,,,,,REST,,,,Lakeside City Trading 208 (Pty) Ltd               ,9/1/08,2,
671,Wimpy Silverton,"Shop 11, Silverwater Crossing  Silverton",P.O. Box 16408  Atlasville  1465,,1st Floor Metropolitan Bldg  108 Fox Str  Jhb  2001,012-810 0050,,,REST,,,,PSFM Investments cc                               ,11/1/04,2,
